SALE TYPE,SOLD DATE,PROPERTY TYPE,ADDRESS,CITY,STATE,ZIP,PRICE,BEDS,BATHS,LOCATION,SQUARE FEET,LOT SIZE,YEAR BUILT,DAYS ON MARKET,HOA/MONTH,STATUS,URL (SEE http://www.redfin.com/buy-a-home/comparative-market-analysis FOR INFO ON PRICING),SOURCE,MLS#,LATITUDE,LONGITUDE
PAST SALE,February-23-2017,Single Family Residential,710 10th Ave E,Seattle,WA,98102,1320000,4,1.75,Capitol Hill,2850,4000,1923,1,,Sold,http://www.redfin.com/WA/Seattle/710-10th-Ave-E-98102/home/113072772,NWMLS,1075756,47.6257191,-122.3199272
PAST SALE,September-12-2016,Single Family Residential,1972 Harvard Ave E,Seattle,WA,98102,1280000,4,3,Capitol Hill,3100,4000,1994,165,,Sold,http://www.redfin.com/WA/Seattle/1972-Harvard-Ave-E-98102/home/136877,NWMLS,974589,47.638029,-122.322088
PAST SALE,February-10-2017,Single Family Residential,814 E Blaine St,Seattle,WA,98102,1150000,2,1.75,Capitol Hill,1810,2554,2012,14,,Sold,http://www.redfin.com/WA/Seattle/814-E-Blaine-St-98102/home/45464962,NWMLS,1025381,47.635198,-122.321678
PAST SALE,September-30-2016,Single Family Residential,2348 Yale Ave E #202,Seattle,WA,98102,785000,3,2.25,Eastlake,1500,5940,1994,147,250,Sold,http://www.redfin.com/WA/Seattle/2348-Yale-Ave-E-98102/unit-202/home/48889,NWMLS,978316,47.6410101,-122.3267476
PAST SALE,November-23-2016,Single Family Residential,2215 Franklin Ave E,Seattle,WA,98102,700000,2,1.5,Eastlake,2240,1847,1925,93,,Sold,http://www.redfin.com/WA/Seattle/2215-Franklin-Ave-E-98102/home/131753,NWMLS,1042022,47.638697,-122.325025
PAST SALE,January-20-2017,Single Family Residential,1902 E Blaine St,Seattle,WA,98112,1250000,3,2.5,Montlake,2800,5634,1928,35,,Sold,http://www.redfin.com/WA/Seattle/1902-E-Blaine-St-98112/home/137527,NWMLS,1041399,47.638881,-122.306852
PAST SALE,August-31-2016,Single Family Residential,332 33rd Ave E,Seattle,WA,98112,731000,4,2.25,Denny Blaine,1720,6314,1967,177,,Sold,http://www.redfin.com/WA/Seattle/332-33rd-Ave-E-98112/home/141531,NWMLS,979176,47.6223282,-122.2896066
PAST SALE,September-30-2016,Single Family Residential,1145 33rd Ave E,Seattle,WA,98112,1931000,5,4.5,Madison Park,4634,7200,2016,147,,Sold,http://www.redfin.com/WA/Seattle/1145-33rd-Ave-E-98112/home/139648,NWMLS,902935,47.629264,-122.289885
PAST SALE,December-20-2016,Single Family Residential,523 23rd Ave E,Seattle,WA,98112,900000,4,2.25,Capitol Hill,2100,4200,1908,66,,Sold,http://www.redfin.com/WA/Seattle/523-23rd-Ave-E-98112/home/143080,NWMLS,1050464,47.623807,-122.3027078
PAST SALE,December-30-2016,Single Family Residential,520 22nd Ave E,Seattle,WA,98112,1175000,5,2,Capitol Hill,3910,4200,1913,56,,Sold,http://www.redfin.com/WA/Seattle/520-22nd-Ave-E-98112/home/144592,NWMLS,1036974,47.623813,-122.303216
PAST SALE,January-27-2017,Single Family Residential,2422 E Thomas St,Seattle,WA,98112,688000,2,1,Madison Valley,1350,6250,1908,28,,Sold,http://www.redfin.com/WA/Seattle/2422-E-Thomas-St-98112/home/146839,NWMLS,1060415,47.6215342,-122.3004249
PAST SALE,December-30-2016,Single Family Residential,1246 15th Ave E,Seattle,WA,98112,1818000,6,3,Capitol Hill,3930,4640,1909,56,,Sold,http://www.redfin.com/WA/Seattle/1246-15th-Ave-E-98112/home/135490,NWMLS,1039295,47.631975,-122.312146
PAST SALE,December-23-2016,Single Family Residential,410 23rd Ave E,Seattle,WA,98112,790700,2,1.75,Capitol Hill,2230,4200,1921,63,,Sold,http://www.redfin.com/WA/Seattle/410-23rd-Ave-E-98112/home/145927,NWMLS,1022305,47.623068,-122.3021903
PAST SALE,August-31-2016,Single Family Residential,607 23rd Ave E,Seattle,WA,98112,640000,3,1.75,North Capitol Hill,1020,4000,1977,177,,Sold,http://www.redfin.com/WA/Seattle/607-23rd-Ave-E-98112/home/145166,NWMLS,975420,47.624651,-122.3027057
PAST SALE,December-20-2016,Single Family Residential,1822 25th Ave E,Seattle,WA,98112,635000,4,2,Montlake,1640,6861,1947,66,,Sold,http://www.redfin.com/WA/Seattle/1822-25th-Ave-E-98112/home/138304,NWMLS,1047793,47.6356699,-122.3003705
PAST SALE,January-31-2017,Single Family Residential,420 29th Ave E,Seattle,WA,98112,710000,3,1.75,Madison Valley,1400,4800,1905,24,,Sold,http://www.redfin.com/WA/Seattle/420-29th-Ave-E-98112/home/147439,NWMLS,1067622,47.623193,-122.294446
PAST SALE,October-12-2016,Single Family Residential,2302 42nd Ave E,Seattle,WA,98112,1650000,3,3,Madison Park,3380,2557,2013,135,,Sold,http://www.redfin.com/WA/Seattle/2302-42nd-Ave-E-98112/home/139961,NWMLS,979761,47.6392554,-122.2781979
PAST SALE,September-28-2016,Single Family Residential,4101 E McGilvra St,Seattle,WA,98112,1659000,4,2.5,Madison Park,3304,4000,2014,149,,Sold,http://www.redfin.com/WA/Seattle/4101-E-McGilvra-St-98112/home/140264,NWMLS,957378,47.640544,-122.279268
PAST SALE,January-5-2017,Single Family Residential,4215 E Lee St,Seattle,WA,98112,1910000,4,2.5,Washington Park,2500,4380,1915,50,,Sold,http://www.redfin.com/WA/Seattle/4215-E-Lee-St-98112/home/139592,NWMLS,967924,47.6307479,-122.27859
PAST SALE,September-9-2016,Single Family Residential,2635 E Valley St,Seattle,WA,98112,1350000,4,3,Arboretum,3030,4000,2013,168,,Sold,http://www.redfin.com/WA/Seattle/2635-E-Valley-St-98112/home/146474,NWMLS,1005892,47.6257396,-122.2971457
PAST SALE,August-31-2016,Single Family Residential,741 18th Ave E,Seattle,WA,98112,1040000,4,2.75,Capitol Hill,3180,5760,1904,177,,Sold,http://www.redfin.com/WA/Seattle/741-18th-Ave-E-98112/home/135484,NWMLS,1009933,47.626446,-122.309035
PAST SALE,September-13-2016,Single Family Residential,423 25th Avenue E,Seattle,WA,98112,825000,3,2,Arboretum,2310,3200,1987,164,,Sold,http://www.redfin.com/WA/Seattle/423-25th-Ave-E-98112/home/147893,NWMLS,1011682,47.623387,-122.300251
PAST SALE,November-22-2016,Single Family Residential,3421 E Mercer St,Seattle,WA,98112,4300000,4,4.75,Washington Park,6280,8744,2003,94,,Sold,http://www.redfin.com/WA/Seattle/3421-E-Mercer-St-98112/home/140262,NWMLS,1030217,47.624789,-122.287184
PAST SALE,February-10-2017,Single Family Residential,640 32nd Ave E,Seattle,WA,98112,1075000,3,2.5,Washington Park,2362,6015,1984,14,,Sold,http://www.redfin.com/WA/Seattle/640-32nd-Ave-E-98112/home/140258,NWMLS,966721,47.626147,-122.290532
PAST SALE,September-28-2016,Single Family Residential,615 23rd Ave E,Seattle,WA,98112,610000,3,2,North Capitol Hill,1520,4000,1902,149,,Sold,http://www.redfin.com/WA/Seattle/615-23rd-Ave-E-98112/home/144405,NWMLS,933976,47.6248696,-122.302716
PAST SALE,November-2-2016,Single Family Residential,2208 Waverly Wy E,Seattle,WA,98112,3695000,4,3,Broadmoor,4590,11265,1927,114,207,Sold,http://www.redfin.com/WA/Seattle/2208-Waverly-Way-E-98112/home/138918,NWMLS,1019657,47.6388729,-122.287533
PAST SALE,November-18-2016,Single Family Residential,1814 E Harrison St,Seattle,WA,98112,655000,2,1.75,Capitol Hill,1690,1845,1918,98,,Sold,http://www.redfin.com/WA/Seattle/1814-E-Harrison-St-98112/home/143528,NWMLS,1041557,47.622222,-122.3079332
PAST SALE,September-19-2016,Single Family Residential,1721 21st Ave E,Seattle,WA,98112,1975000,5,4,North Capitol Hill,4790,8400,1936,158,,Sold,http://www.redfin.com/WA/Seattle/1721-21st-Ave-E-98112/home/137206,NWMLS,927951,47.63546,-122.304289
PAST SALE,November-18-2016,Single Family Residential,1508 Mcgilvra Blvd E,Seattle,WA,98112,1280000,5,3,Madison Park,3460,5200,1925,98,,Sold,http://www.redfin.com/WA/Seattle/1508-McGilvra-Blvd-E-98112/home/139790,NWMLS,1039414,47.632485,-122.280883
PAST SALE,September-16-2016,Single Family Residential,320 26th Ave E,Seattle,WA,98112,1125000,4,3,Madison Valley,2703,6600,1921,161,,Sold,http://www.redfin.com/WA/Seattle/320-26th-Ave-E-98112/home/147145,NWMLS,1013079,47.622607,-122.298461
PAST SALE,January-11-2017,Single Family Residential,1239 17th Ave E,Seattle,WA,98112,1118360,3,1.75,Capitol Hill,2709,4800,1920,44,,Sold,http://www.redfin.com/WA/Seattle/1239-17th-Ave-E-98112/home/136008,NWMLS,1040289,47.631747,-122.310287
PAST SALE,October-27-2016,Single Family Residential,2414 E Helen St,Seattle,WA,98112,1549950,3,2.25,Arboretum,3180,4652,2013,120,,Sold,http://www.redfin.com/WA/Seattle/2414-E-Helen-St-98112/home/22440884,NWMLS,1019032,47.6287306,-122.3012463
PAST SALE,November-16-2016,Single Family Residential,603 20th Ave E,Seattle,WA,98112,740000,3,1.5,Capitol Hill,2574,3120,1912,100,,Sold,http://www.redfin.com/WA/Seattle/603-20th-Ave-E-98112/home/142926,NWMLS,1029063,47.6245505,-122.3062436
PAST SALE,December-30-2016,Single Family Residential,3611 E Harrison St,Seattle,WA,98112,837000,3,3,Denny Blaine,1690,3422,1952,56,,Sold,http://www.redfin.com/WA/Seattle/3611-E-Harrison-St-98112/home/140646,NWMLS,865976,47.622324,-122.286593
PAST SALE,September-15-2016,Single Family Residential,439 24th Ave E,Seattle,WA,98112,539000,3,1,Capitol Hill,1340,2369,1908,162,,Sold,http://www.redfin.com/WA/Seattle/439-24th-Ave-E-98112/home/146079,NWMLS,1001755,47.623841,-122.301792
PAST SALE,November-7-2016,Single Family Residential,212 Martin Luther King Jr. Wy E,Seattle,WA,98112,480000,3,1,Madison Valley,1400,4800,1946,109,,Sold,http://www.redfin.com/WA/Seattle/212-Martin-Luther-King-Junior-Way-E-98112/home/145774,NWMLS,1018807,47.620647,-122.295704
PAST SALE,November-8-2016,Single Family Residential,415 24th Ave E,Seattle,WA,98112,917000,4,1.75,Capitol Hill,2500,5000,1928,108,,Sold,http://www.redfin.com/WA/Seattle/415-24th-Ave-E-98112/home/145883,NWMLS,1035965,47.6230857,-122.3015548
PAST SALE,September-2-2016,Single Family Residential,433 26th Ave E,Seattle,WA,98112,1648000,4,3.25,Arboretum,3860,3839,2016,175,,Sold,http://www.redfin.com/WA/Seattle/433-26th-Ave-E-98112/home/108195296,NWMLS,965166,47.6236401,-122.2987646
PAST SALE,November-23-2016,Single Family Residential,2045 42nd Ave E,Seattle,WA,98112,1620000,4,3.25,Madison Park,2680,4400,1927,93,,Sold,http://www.redfin.com/WA/Seattle/2045-42nd-Ave-E-98112/home/139548,NWMLS,1034735,47.638293,-122.278783
PAST SALE,November-7-2016,Single Family Residential,616 20th Ave E,Seattle,WA,98112,1215000,3,3.5,Capitol Hill,2540,3200,1906,109,,Sold,http://www.redfin.com/WA/Seattle/616-20th-Ave-E-98112/home/142752,NWMLS,1009326,47.6249837,-122.3057076
PAST SALE,August-31-2016,Single Family Residential,1318 Broadmoor Dr E,Seattle,WA,98112,3250000,5,4.25,Broadmoor,5119,7597,1929,177,,Sold,http://www.redfin.com/WA/Seattle/1318-Broadmoor-Dr-E-98112/home/138745,NWMLS,931378,47.631186,-122.286898
PAST SALE,December-15-2016,Single Family Residential,2020 McGilvra Blvd E,Seattle,WA,98112,1179000,4,2.25,Madison Park,2190,4000,1958,71,,Sold,http://www.redfin.com/WA/Seattle/2020-McGilvra-Blvd-E-98112/home/140193,NWMLS,1048140,47.637655,-122.2804351
PAST SALE,February-13-2017,Single Family Residential,1649 E Boston Terr,Seattle,WA,98112,1877000,3,2.75,North Capitol Hill,4330,10165,1938,11,,Sold,http://www.redfin.com/WA/Seattle/1649-E-Boston-Ter-98112/home/136163,NWMLS,1066320,47.637231,-122.312496
PAST SALE,December-21-2016,Single Family Residential,437 25th Ave E,Seattle,WA,98112,425000,2,1,Capitol Hill,1050,3200,1908,65,,Sold,http://www.redfin.com/WA/Seattle/437-25th-Ave-E-98112/home/147863,NWMLS,1050195,47.62373,-122.3001335
PAST SALE,September-2-2016,Single Family Residential,173 37th Ave E,Seattle,WA,98112,1080000,4,1.75,Denny Blaine,2180,4400,1936,175,,Sold,http://www.redfin.com/WA/Seattle/173-37th-Ave-E-98112/home/141729,NWMLS,963874,47.6195486,-122.2861287
PAST SALE,October-4-2016,Single Family Residential,326 36th Ave E,Seattle,WA,98112,869000,3,1.5,Denny Blaine,1860,6240,1952,143,,Sold,http://www.redfin.com/WA/Seattle/326-36th-Ave-E-98112/home/140647,NWMLS,978702,47.622157,-122.2868957
PAST SALE,November-8-2016,Single Family Residential,2809 Montlake Blvd E,Seattle,WA,98112,814500,6,2.25,Montlake,2670,4500,1922,108,,Sold,http://www.redfin.com/WA/Seattle/2809-Montlake-Blvd-E-98112/home/138565,NWMLS,1036390,47.6459106,-122.3050972
PAST SALE,January-19-2017,Single Family Residential,229 31st Ave E,Seattle,WA,98112,657500,3,2,Madison Valley,1440,4400,1950,36,,Sold,http://www.redfin.com/WA/Seattle/229-31st-Ave-E-98112/home/147334,NWMLS,1022805,47.6210693,-122.2925691
PAST SALE,November-1-2016,Single Family Residential,2328 McGilvra Blvd E,Seattle,WA,98112,2000000,5,4.25,Madison Park,3920,4006,2013,115,,Sold,http://www.redfin.com/WA/Seattle/2328-McGilvra-Blvd-E-98112/home/139240,NWMLS,1028895,47.640002,-122.280408
PAST SALE,September-1-2016,Single Family Residential,2150 East Hamlin Street,Seattle,WA,98112,1090000,3,1.5,Montlake,2750,5364,1930,176,,Sold,http://www.redfin.com/WA/Seattle/2150-E-Hamlin-St-98112/home/137874,NWMLS,972765,47.645791,-122.302187
PAST SALE,November-15-2016,Single Family Residential,1807 E Thomas St,Seattle,WA,98112,610000,1,1.75,Capitol Hill,1200,1265,1908,101,,Sold,http://www.redfin.com/WA/Seattle/1807-E-Thomas-St-98112/home/144637,NWMLS,1025429,47.62036,-122.3082556
PAST SALE,September-23-2016,Single Family Residential,1531 E McGraw St,Seattle,WA,98112,990000,2,1.75,Montlake,2690,2700,1928,154,,Sold,http://www.redfin.com/WA/Seattle/1531-E-McGraw-St-98112/home/138117,NWMLS,1008193,47.6401484,-122.3109589
PAST SALE,January-20-2017,Single Family Residential,206 29th Ave E,Seattle,WA,98112,835000,3,2.5,Madison Valley,1520,4800,1901,35,,Sold,http://www.redfin.com/WA/Seattle/206-29th-Ave-E-98112/home/146412,NWMLS,1051832,47.6204183,-122.2945271
PAST SALE,February-1-2017,Single Family Residential,2016 42nd Ave E,Seattle,WA,98112,1002000,3,1.75,Madison Park,1260,3600,1925,23,,Sold,http://www.redfin.com/WA/Seattle/2016-42nd-Ave-E-98112/home/139920,NWMLS,1062347,47.637532,-122.278082
PAST SALE,October-11-2016,Single Family Residential,2137 E Hamlin St,Seattle,WA,98112,1300000,4,2.5,Montlake,2790,5450,1925,136,,Sold,http://www.redfin.com/WA/Seattle/2137-E-Hamlin-St-98112/home/138443,NWMLS,1020025,47.645303,-122.302782
PAST SALE,September-22-2016,Single Family Residential,3701 E Valley St,Seattle,WA,98112,4475000,4,4,Washington Park,4211,14268,1959,155,,Sold,http://www.redfin.com/WA/Seattle/3701-E-Valley-St-98112/home/139415,NWMLS,899429,47.6261257,-122.2852992
PAST SALE,November-15-2016,Single Family Residential,2922 E Republican St,Seattle,WA,98112,1050000,3,3.5,Madison Valley,2720,4800,1991,101,,Sold,http://www.redfin.com/WA/Seattle/2922-E-Republican-St-98112/home/147298,NWMLS,1037166,47.62392,-122.29402
PAST SALE,October-6-2016,Single Family Residential,1818 Broadmoor Dr E,Seattle,WA,98112,3475000,5,3.5,Broadmoor,5460,10760,1929,141,,Sold,http://www.redfin.com/WA/Seattle/1818-Broadmoor-Dr-E-98112/home/138894,NWMLS,976618,47.6356759,-122.287879
PAST SALE,September-21-2016,Single Family Residential,949 19th Ave E,Seattle,WA,98112,1330000,5,2.75,Capitol Hill,3580,5400,1909,156,,Sold,http://www.redfin.com/WA/Seattle/949-19th-Ave-E-98112/home/135848,NWMLS,974701,47.628264,-122.307686
PAST SALE,September-8-2016,Single Family Residential,2030 Parkside Dr E,Seattle,WA,98112,3600000,5,4,Broadmoor,5410,13575,1941,169,276,Sold,http://www.redfin.com/WA/Seattle/2030-Parkside-Dr-E-98112/home/138824,NWMLS,1013460,47.637573,-122.290381
PAST SALE,December-7-2016,Single Family Residential,1126 18th Ave E,Seattle,WA,98112,1075000,4,2.5,Capitol Hill,3440,4800,1924,79,,Sold,http://www.redfin.com/WA/Seattle/1126-18th-Ave-E-98112/home/137286,NWMLS,1039890,47.629495,-122.308222
PAST SALE,November-18-2016,Single Family Residential,1824 24th Ave E,Seattle,WA,98112,1200000,4,1.5,Montlake,3970,5055,1910,98,,Sold,http://www.redfin.com/WA/Seattle/1824-24th-Ave-E-98112/home/137924,NWMLS,1028619,47.63598,-122.3012204
PAST SALE,February-16-2017,Single Family Residential,2509 20th Ave E,Seattle,WA,98112,1070000,3,2.5,Montlake,2660,3200,1929,8,,Sold,http://www.redfin.com/WA/Seattle/2509-20th-Ave-E-98112/home/137537,NWMLS,1063505,47.642095,-122.305812
PAST SALE,November-17-2016,Single Family Residential,2301 Delmar Dr E,Seattle,WA,98102,730000,3,1.75,Montlake,1780,4000,1937,99,,Sold,http://www.redfin.com/WA/Seattle/2301-Delmar-Dr-E-98102/home/137631,NWMLS,1035367,47.639619,-122.3138639
PAST SALE,November-14-2016,Single Family Residential,2024 23rd (not the busy 23rd) Ave E,Seattle,WA,98112,1440000,5,4.25,Montlake,3790,4800,1922,102,,Sold,http://www.redfin.com/WA/Seattle/2024-23rd-Ave-E-98112/home/138636,NWMLS,1035507,47.637873,-122.30249
PAST SALE,December-23-2016,Single Family Residential,2005 24th Ave E,Seattle,WA,98112,701950,6,2,Montlake,2740,4400,1921,63,,Sold,http://www.redfin.com/WA/Seattle/2005-24th-Ave-E-98112/home/137540,NWMLS,1046637,47.6373101,-122.3019
PAST SALE,September-2-2016,Single Family Residential,2013 43rd Ave E Unit B,Seattle,WA,98112,451000,2,1.5,Madison Park,800,3605,1975,175,210,Sold,http://www.redfin.com/WA/Seattle/2013-43rd-Ave-E-98112/unit-B/home/2424,NWMLS,1004896,47.637447,-122.277515
PAST SALE,September-13-2016,Single Family Residential,104 31st Ave E,Seattle,WA,98112,796000,3,2.5,Madison Valley,2100,4000,1977,164,,Sold,http://www.redfin.com/WA/Seattle/104-31st-Ave-E-98112/home/146356,NWMLS,1009367,47.6191294,-122.2920309
PAST SALE,February-9-2017,Single Family Residential,1943 14th Ave E,Seattle,WA,98112,1310000,3,2.5,North Capitol Hill,2740,4285,1918,15,,Sold,http://www.redfin.com/WA/Seattle/1943-14th-Ave-E-98112/home/136904,NWMLS,1063266,47.637198,-122.315008
PAST SALE,November-16-2016,Single Family Residential,617 27th Ave E,Seattle,WA,98112,620000,2,1,Madison Valley,1060,4200,1980,100,,Sold,http://www.redfin.com/WA/Seattle/617-27th-Ave-E-98112/home/147923,NWMLS,1031968,47.624927,-122.298022
PAST SALE,September-6-2016,Single Family Residential,1919 39th Ave E,Seattle,WA,98112,1200000,5,3.25,Madison Park,3070,5400,1958,171,,Sold,http://www.redfin.com/WA/Seattle/1919-39th-Ave-E-98112/home/139483,NWMLS,945039,47.636414,-122.283046
PAST SALE,December-6-2016,Single Family Residential,1239 E Newton St,Seattle,WA,98102,1050000,4,2,North Capitol Hill,3340,4000,1919,80,,Sold,http://www.redfin.com/WA/Seattle/1239-E-Newton-St-98102/home/136230,NWMLS,1025502,47.637015,-122.315632
PAST SALE,September-23-2016,Single Family Residential,2158 E Shelby St,Seattle,WA,98112,2435000,4,3,Montlake,4440,10800,1925,154,,Sold,http://www.redfin.com/WA/Seattle/2158-E-Shelby-St-98112/home/137849,NWMLS,969100,47.646644,-122.301854
PAST SALE,December-29-2016,Single Family Residential,344 18th Ave E,Seattle,WA,98112,1650000,4,3.25,Capitol Hill,3033,5040,1905,57,,Sold,http://www.redfin.com/WA/Seattle/344-18th-Ave-E-98112/home/142918,NWMLS,1050856,47.621802,-122.308334
PAST SALE,October-11-2016,Single Family Residential,317 Coryell Ct E,Seattle,WA,98112,1145000,4,2.75,Capitol Hill,3070,3150,1996,136,,Sold,http://www.redfin.com/WA/Seattle/317-Coryell-Ct-E-98112/home/145607,NWMLS,1012017,47.621057,-122.308145
PAST SALE,November-8-2016,Single Family Residential,2216 19th Ave E,Seattle,WA,98112,900000,3,2.5,Montlake,2320,3502,1990,108,,Sold,http://www.redfin.com/WA/Seattle/2216-19th-Ave-E-98112/home/137864,NWMLS,1032996,47.63918,-122.306923
PAST SALE,September-9-2016,Single Family Residential,1912 26th Ave E,Seattle,WA,98112,1000000,4,2.5,Montlake,2283,4402,1910,168,,Sold,http://www.redfin.com/WA/Seattle/1912-26th-Ave-E-98112/home/137786,NWMLS,1008397,47.636214,-122.299139
PAST SALE,August-31-2016,Single Family Residential,3223 E Madison St,Seattle,WA,98112,650000,3,1.75,Madison Park,1970,5179,1900,177,,Sold,http://www.redfin.com/WA/Seattle/3223-E-Madison-St-98112/home/139682,NWMLS,1004273,47.6275166,-122.2898025
PAST SALE,December-30-2016,Single Family Residential,702 20th Ave E,Seattle,WA,98112,942000,4,1,Capitol Hill,1960,4440,1907,56,,Sold,http://www.redfin.com/WA/Seattle/702-20th-Ave-E-98112/home/136959,NWMLS,1054549,47.625359,-122.305701
PAST SALE,September-15-2016,Single Family Residential,1808 40th Ave E,Seattle,WA,98112,1050000,3,1.75,Madison Park,1980,5700,1949,162,,Sold,http://www.redfin.com/WA/Seattle/1808-40th-Ave-E-98112/home/139510,NWMLS,1019181,47.63491,-122.281683
PAST SALE,February-13-2017,Single Family Residential,1932 15th Ave E,Seattle,WA,98112,1650000,4,2.5,North Capitol Hill,3850,7020,1910,11,,Sold,http://www.redfin.com/WA/Seattle/1932-15th-Ave-E-98112/home/137318,NWMLS,1047135,47.636895,-122.313236
PAST SALE,October-28-2016,Single Family Residential,3806 E Galer St,Seattle,WA,98112,810000,3,1.5,Madison Park,1370,3200,1924,119,,Sold,http://www.redfin.com/WA/Seattle/3806-E-Galer-St-98112/home/139634,NWMLS,1018439,47.6323946,-122.2836493
PAST SALE,January-6-2017,Single Family Residential,227 29th Ave E,Seattle,WA,98112,1200000,5,3.5,Madison Valley,3410,4800,1907,49,,Sold,http://www.redfin.com/WA/Seattle/227-29th-Ave-E-98112/home/147602,NWMLS,1053354,47.6209855,-122.2950817
PAST SALE,September-9-2016,Single Family Residential,2633 E Valley St,Seattle,WA,98112,995000,4,3.75,Arboretum,2860,4000,1906,168,,Sold,http://www.redfin.com/WA/Seattle/2633-E-Valley-St-98112/home/146475,NWMLS,975442,47.6257308,-122.2972935
PAST SALE,February-21-2017,Single Family Residential,1803 39th Ave E,Seattle,WA,98112,2225000,3,3,Madison Park,3150,8400,1904,3,,Sold,http://www.redfin.com/WA/Seattle/1803-39th-Ave-E-98112/home/139471,NWMLS,1072178,47.634762,-122.283065
PAST SALE,August-30-2016,Single Family Residential,1250 17th Ave E,Seattle,WA,98112,1545000,5,3.25,North Capitol Hill,3900,4800,1906,178,,Sold,http://www.redfin.com/WA/Seattle/1250-17th-Ave-E-98112/home/136505,NWMLS,969422,47.63207,-122.309513
